Job_Id,Company,Company_id,Founded_In,Emp_count,Skills
2549,"Solvei8",50529,2023,"50 - 200 employees","Java"
2549,"Solvei8",50529,2023,"50 - 200 employees","Angular"
2549,"Solvei8",50529,2023,"50 - 200 employees","Spring Boot"
2549,"Solvei8",50529,2023,"50 - 200 employees","Hibernate"
2549,"Solvei8",50529,2023,"50 - 200 employees","SQL"
2605,"Cosmonet Solutions",50550,1998,"50 - 200 employees","C#"
2605,"Cosmonet Solutions",50550,1998,"50 - 200 employees","Windows Forms"
2605,"Cosmonet Solutions",50550,1998,"50 - 200 employees","WPF"
2614,"Leewayhertz Technologies",50703,2007,"50 - 200 employees","CRM"
2614,"Leewayhertz Technologies",50703,2007,"50 - 200 employees","Customer Interaction"
2614,"Leewayhertz Technologies",50703,2007,"50 - 200 employees","Customer Relationship"
2614,"Leewayhertz Technologies",50703,2007,"50 - 200 employees","Customer Service"
2614,"Leewayhertz Technologies",50703,2007,"50 - 200 employees","Desktop Troubleshooting"
2615,"Leewayhertz Technologies",50703,2007,"50 - 200 employees","Content Writing"
2633,"Axioned",50735,2006,"50 - 200 employees","Node.js"
2633,"Axioned",50735,2006,"50 - 200 employees","Express.js"
2670,"Invidi Technologies Corporation",50747,2000,"50 - 200 employees","AWS"
2670,"Invidi Technologies Corporation",50747,2000,"50 - 200 employees","CI - CD"
2670,"Invidi Technologies Corporation",50747,2000,"50 - 200 employees","Node.js"
2670,"Invidi Technologies Corporation",50747,2000,"50 - 200 employees","React.js"
2670,"Invidi Technologies Corporation",50747,2000,"50 - 200 employees","DevOps"
2688,"Naresh i Technologies",50617,2004,"50 - 200 employees","Graphic Design"
2688,"Naresh i Technologies",50617,2004,"50 - 200 employees","Corel Draw"
2688,"Naresh i Technologies",50617,2004,"50 - 200 employees","InDesign"
2688,"Naresh i Technologies",50617,2004,"50 - 200 employees","Photoshop"
2767,"Nextpoint",50510,2001,"50 - 200 employees","Ruby on Rails"
2807,"Solvei8",50529,2023,"50 - 200 employees","Java"
2807,"Solvei8",50529,2023,"50 - 200 employees","Data Structures"
2807,"Solvei8",50529,2023,"50 - 200 employees","Algorithms"
2807,"Solvei8",50529,2023,"50 - 200 employees","Microservices"
2807,"Solvei8",50529,2023,"50 - 200 employees","Kafka"
2815,"Only Much Louder",50623,2001,"50 - 200 employees","Media Relations"
2823,"Hub",50205,2021,"50 - 200 employees","Azure"
2823,"Hub",50205,2021,"50 - 200 employees","AWS"
2823,"Hub",50205,2021,"50 - 200 employees","CI - CD"
2823,"Hub",50205,2021,"50 - 200 employees","DevOps"
2823,"Hub",50205,2021,"50 - 200 employees","Google Cloud"
2824,"Lakhnavi Builders",50795,2022,"50 - 200 employees","Business Development"
2824,"Lakhnavi Builders",50795,2022,"50 - 200 employees","Sales"
2824,"Lakhnavi Builders",50795,2022,"50 - 200 employees","Telecalling"
2910,"Cosmonet Solutions",50550,1998,"50 - 200 employees","C#"
2910,"Cosmonet Solutions",50550,1998,"50 - 200 employees",".NET"
2935,"VideoVerse",50644,2022,"50 - 200 employees","Jenkins"
2935,"VideoVerse",50644,2022,"50 - 200 employees","Docker"
2935,"VideoVerse",50644,2022,"50 - 200 employees","Kubernetes"
2935,"VideoVerse",50644,2022,"50 - 200 employees","DevOps"
2935,"VideoVerse",50644,2022,"50 - 200 employees","CI - CD"
2946,"Synergy Softwares",50839,1993,"50 - 200 employees","Java"
2946,"Synergy Softwares",50839,1993,"50 - 200 employees","J2EE"
2946,"Synergy Softwares",50839,1993,"50 - 200 employees","Spring"
2954,"Techminds Group",50842,2007,"50 - 200 employees","Microsoft Dynamics NAV"
2957,"VideoVerse",50644,2022,"50 - 200 employees","Node.js"
2957,"VideoVerse",50644,2022,"50 - 200 employees","React.js"
2957,"VideoVerse",50644,2022,"50 - 200 employees","AWS"
2957,"VideoVerse",50644,2022,"50 - 200 employees","JavaScript"
2957,"VideoVerse",50644,2022,"50 - 200 employees","HTML"
3074,"Tarento Technologies",50887,2010,"50 - 200 employees","Node.js"
3074,"Tarento Technologies",50887,2010,"50 - 200 employees","Angular"
3075,"Tarento Technologies",50887,2010,"50 - 200 employees","Angular"
3075,"Tarento Technologies",50887,2010,"50 - 200 employees","Ionic"
3075,"Tarento Technologies",50887,2010,"50 - 200 employees","Apache Cordova"
3075,"Tarento Technologies",50887,2010,"50 - 200 employees","Android"
3075,"Tarento Technologies",50887,2010,"50 - 200 employees","iOS"
3156,"Sportsbuzz",50400,2022,"50 - 200 employees","Visual Design"
3156,"Sportsbuzz",50400,2022,"50 - 200 employees","UX Design"
3156,"Sportsbuzz",50400,2022,"50 - 200 employees","Adobe Creative Cloud"
3156,"Sportsbuzz",50400,2022,"50 - 200 employees","Illustrator"
3156,"Sportsbuzz",50400,2022,"50 - 200 employees","Photoshop"
3176,"Voxco Survey Software",50919,1976,"50 - 200 employees","Machine Learning"
3176,"Voxco Survey Software",50919,1976,"50 - 200 employees","NLP"
3176,"Voxco Survey Software",50919,1976,"50 - 200 employees","Python"
3176,"Voxco Survey Software",50919,1976,"50 - 200 employees","R"
3223,"uCertify",50932,2004,"50 - 200 employees","Business Development"
3223,"uCertify",50932,2004,"50 - 200 employees","Corporate Sales"
3223,"uCertify",50932,2004,"50 - 200 employees","International Sales"
3223,"uCertify",50932,2004,"50 - 200 employees","Sales"
3223,"uCertify",50932,2004,"50 - 200 employees","Telecalling"
3273,"Stixis Technologies",50944,2009,"50 - 200 employees",".NET"
3273,"Stixis Technologies",50944,2009,"50 - 200 employees","C#"
3273,"Stixis Technologies",50944,2009,"50 - 200 employees","C++"
3273,"Stixis Technologies",50944,2009,"50 - 200 employees","C"
3273,"Stixis Technologies",50944,2009,"50 - 200 employees","SQL"
3274,"Stixis Technologies",50944,2009,"50 - 200 employees","Selenium"
3274,"Stixis Technologies",50944,2009,"50 - 200 employees","Automation Testing"
3274,"Stixis Technologies",50944,2009,"50 - 200 employees","SDET"
3325,"Sportsbuzz",50400,2022,"50 - 200 employees","Figma"
3325,"Sportsbuzz",50400,2022,"50 - 200 employees","Illustrator"
3325,"Sportsbuzz",50400,2022,"50 - 200 employees","Wireframing"
3325,"Sportsbuzz",50400,2022,"50 - 200 employees","UX Design"
3325,"Sportsbuzz",50400,2022,"50 - 200 employees","Sketch"
3345,"Trinus Corporation",50969,1995,"50 - 200 employees","Data Analysis"
3345,"Trinus Corporation",50969,1995,"50 - 200 employees","Data Warehousing"
3345,"Trinus Corporation",50969,1995,"50 - 200 employees","Snowflake"
3345,"Trinus Corporation",50969,1995,"50 - 200 employees","SQL"
3346,"Trinus Corporation",50969,1995,"50 - 200 employees","Data Analysis"
3346,"Trinus Corporation",50969,1995,"50 - 200 employees","Data Warehousing"
3346,"Trinus Corporation",50969,1995,"50 - 200 employees","ETL"
3346,"Trinus Corporation",50969,1995,"50 - 200 employees","Search"
3346,"Trinus Corporation",50969,1995,"50 - 200 employees","Snowflake"
3346,"Trinus Corporation",50969,1995,"50 - 200 employees","SQL"
3346,"Trinus Corporation",50969,1995,"50 - 200 employees","Talend"
3352,"Sportsbuzz",50400,2022,"50 - 200 employees","Figma"
3352,"Sportsbuzz",50400,2022,"50 - 200 employees","Illustrator"
3352,"Sportsbuzz",50400,2022,"50 - 200 employees","Adobe XD"
3352,"Sportsbuzz",50400,2022,"50 - 200 employees","Wireframing"
3352,"Sportsbuzz",50400,2022,"50 - 200 employees","UX Design"
3384,"vCommission",50980,2008,"50 - 200 employees","Corporate Communication"
3384,"vCommission",50980,2008,"50 - 200 employees","Public Relations"
3385,"vCommission",50980,2008,"50 - 200 employees","Digital Marketing"
3385,"vCommission",50980,2008,"50 - 200 employees","Social Media Marketing"
3413,"Solvei8",50529,2023,"50 - 200 employees","Angular"
3413,"Solvei8",50529,2023,"50 - 200 employees","Java"
3413,"Solvei8",50529,2023,"50 - 200 employees","Spring"
3413,"Solvei8",50529,2023,"50 - 200 employees","Data Structures"
3413,"Solvei8",50529,2023,"50 - 200 employees","Algorithms"
3502,"Auriga IT Consulting",50201,2010,"50 - 200 employees","Shopify"
3505,"Clay Tech",51009,2008,"50 - 200 employees","Business Development"
3505,"Clay Tech",51009,2008,"50 - 200 employees","Corporate Sales"
3505,"Clay Tech",51009,2008,"50 - 200 employees","Direct Sales"
3505,"Clay Tech",51009,2008,"50 - 200 employees","Sales"
3548,"JioSaavn",50047,2007,"50 - 200 employees","React.js"
3548,"JioSaavn",50047,2007,"50 - 200 employees","JavaScript"
3548,"JioSaavn",50047,2007,"50 - 200 employees","HTML"
3548,"JioSaavn",50047,2007,"50 - 200 employees","CSS"
3548,"JioSaavn",50047,2007,"50 - 200 employees","TypeScript"
3558,"Nextpoint",50510,2001,"50 - 200 employees","AWS"
3558,"Nextpoint",50510,2001,"50 - 200 employees","JavaScript"
3558,"Nextpoint",50510,2001,"50 - 200 employees","TypeScript"
3558,"Nextpoint",50510,2001,"50 - 200 employees","HTML"
3558,"Nextpoint",50510,2001,"50 - 200 employees","CSS"
1041,"Ankercloud",50028,2018,"50 - 200 employees","Machine Learning"
1041,"Ankercloud",50028,2018,"50 - 200 employees","AWS"
1041,"Ankercloud",50028,2018,"50 - 200 employees","TensorFlow"
1041,"Ankercloud",50028,2018,"50 - 200 employees","Data Wrangling"
1041,"Ankercloud",50028,2018,"50 - 200 employees","MLOps"
1242,"Phoenix Business Advisory",50175,2018,"50 - 200 employees","Business Development"
1242,"Phoenix Business Advisory",50175,2018,"50 - 200 employees","Sales"
1283,"Quince",50198,2018,"50 - 200 employees","Product Management"
1283,"Quince",50198,2018,"50 - 200 employees","Fraud Management"
1283,"Quince",50198,2018,"50 - 200 employees","Agile"
1283,"Quince",50198,2018,"50 - 200 employees","Order Fulfillment"
1283,"Quince",50198,2018,"50 - 200 employees","Loyalty Programs"
1676,"Quince",50198,2018,"50 - 200 employees","Python"
1676,"Quince",50198,2018,"50 - 200 employees","SQL"
1676,"Quince",50198,2018,"50 - 200 employees","ETL"
1676,"Quince",50198,2018,"50 - 200 employees","Data Warehousing"
1676,"Quince",50198,2018,"50 - 200 employees","Data Modelling"
1574,"HighLevel",50348,2018,"50 - 200 employees","JavaScript"
1574,"HighLevel",50348,2018,"50 - 200 employees","Angular"
1574,"HighLevel",50348,2018,"50 - 200 employees","Node.js"
1574,"HighLevel",50348,2018,"50 - 200 employees","React.js"
1574,"HighLevel",50348,2018,"50 - 200 employees","Vue.js"
1587,"PocketFM",50358,2018,"50 - 200 employees","Wireframing"
1587,"PocketFM",50358,2018,"50 - 200 employees","UX Design"
1587,"PocketFM",50358,2018,"50 - 200 employees","Visual Design"
1587,"PocketFM",50358,2018,"50 - 200 employees","Figma"
2119,"Sharpsell AI",50561,2018,"50 - 200 employees","Manual Testing"
2119,"Sharpsell AI",50561,2018,"50 - 200 employees","Quality Assurance"
2119,"Sharpsell AI",50561,2018,"50 - 200 employees","Automation Testing"
2119,"Sharpsell AI",50561,2018,"50 - 200 employees","Selenium"
2119,"Sharpsell AI",50561,2018,"50 - 200 employees","SQL"
2349,"Acceldata",50645,2018,"50 - 200 employees","Agile"
2349,"Acceldata",50645,2018,"50 - 200 employees","PMO"
2349,"Acceldata",50645,2018,"50 - 200 employees","PMP"
2349,"Acceldata",50645,2018,"50 - 200 employees","Program Management"
2349,"Acceldata",50645,2018,"50 - 200 employees","Project Management"
2349,"Acceldata",50645,2018,"50 - 200 employees","Scrum"
2350,"Acceldata",50645,2018,"50 - 200 employees","Agile"
2350,"Acceldata",50645,2018,"50 - 200 employees","PMO"
2350,"Acceldata",50645,2018,"50 - 200 employees","PMP"
2350,"Acceldata",50645,2018,"50 - 200 employees","Program Management"
2350,"Acceldata",50645,2018,"50 - 200 employees","Project Management"
2432,"PocketFM",50358,2018,"50 - 200 employees","UX Design"
2662,"Acceldata",50645,2018,"50 - 200 employees","C++"
2662,"Acceldata",50645,2018,"50 - 200 employees","CLI"
2662,"Acceldata",50645,2018,"50 - 200 employees","Golang"
2662,"Acceldata",50645,2018,"50 - 200 employees","Kubernetes"
2662,"Acceldata",50645,2018,"50 - 200 employees","Linux"
2709,"Supermoney",50757,2018,"50 - 200 employees","Product Management"
3039,"BharatPe",50872,2018,"50 - 200 employees","Terraform"
3039,"BharatPe",50872,2018,"50 - 200 employees","Python"
3039,"BharatPe",50872,2018,"50 - 200 employees","Golang"
3039,"BharatPe",50872,2018,"50 - 200 employees","AWS"
3039,"BharatPe",50872,2018,"50 - 200 employees","Ansible"
3056,"Setu",50881,2018,"50 - 200 employees","Sales"
3056,"Setu",50881,2018,"50 - 200 employees","Corporate Sales"
3056,"Setu",50881,2018,"50 - 200 employees","Business Development"
3056,"Setu",50881,2018,"50 - 200 employees","Key Account Management"
3056,"Setu",50881,2018,"50 - 200 employees","Direct Sales"
3421,"PocketFM",50358,2018,"50 - 200 employees","Manual Testing"
3421,"PocketFM",50358,2018,"50 - 200 employees","Mobile Apps Testing"
3421,"PocketFM",50358,2018,"50 - 200 employees","Charles Proxy"
3421,"PocketFM",50358,2018,"50 - 200 employees","Postman"
3521,"PocketFM",50358,2018,"50 - 200 employees","UX Design"
3521,"PocketFM",50358,2018,"50 - 200 employees","Visual Design"
3549,"Quince",50198,2018,"50 - 200 employees","Java"
3549,"Quince",50198,2018,"50 - 200 employees","Spring"
3549,"Quince",50198,2018,"50 - 200 employees","Spring Boot"
3549,"Quince",50198,2018,"50 - 200 employees","Data Structures"
3549,"Quince",50198,2018,"50 - 200 employees","Algorithms"
1012,"Blockwiz",50010,2020,"50 - 200 employees","ATL"
1012,"Blockwiz",50010,2020,"50 - 200 employees","Brand Management"
1012,"Blockwiz",50010,2020,"50 - 200 employees","BTL"
1012,"Blockwiz",50010,2020,"50 - 200 employees","Digital Marketing"
1012,"Blockwiz",50010,2020,"50 - 200 employees","Marketing Communication"
1013,"Blockwiz",50010,2020,"50 - 200 employees","Content Marketing"
1013,"Blockwiz",50010,2020,"50 - 200 employees","Content Writing"
1014,"Blockwiz",50010,2020,"50 - 200 employees","Content Marketing"
1014,"Blockwiz",50010,2020,"50 - 200 employees","Digital Marketing"
1014,"Blockwiz",50010,2020,"50 - 200 employees","Facebook Marketing"
1014,"Blockwiz",50010,2020,"50 - 200 employees","Google Ads"
1014,"Blockwiz",50010,2020,"50 - 200 employees","SEM"
1014,"Blockwiz",50010,2020,"50 - 200 employees","SEO"
1014,"Blockwiz",50010,2020,"50 - 200 employees","Social Media Marketing"
1015,"Blockwiz",50010,2020,"50 - 200 employees","Business Development"
1015,"Blockwiz",50010,2020,"50 - 200 employees","Corporate Sales"
1015,"Blockwiz",50010,2020,"50 - 200 employees","International Sales"
1015,"Blockwiz",50010,2020,"50 - 200 employees","Sales"
1056,"EMotorad",50039,2020,"50 - 200 employees","Sales"
1056,"EMotorad",50039,2020,"50 - 200 employees","Customer Service"
1056,"EMotorad",50039,2020,"50 - 200 employees","Telecalling"
1056,"EMotorad",50039,2020,"50 - 200 employees","International BPO"
1091,"Bhanzu",50066,2020,"50 - 200 employees","Compensation Management"
1091,"Bhanzu",50066,2020,"50 - 200 employees","Employee Benefits"
1127,"Cosm",50097,2020,"50 - 200 employees","Rust"
1127,"Cosm",50097,2020,"50 - 200 employees","Node.js"
1127,"Cosm",50097,2020,"50 - 200 employees","Python"
1127,"Cosm",50097,2020,"50 - 200 employees","Golang"
1127,"Cosm",50097,2020,"50 - 200 employees","SQL"
1555,"Skillikz",50337,2020,"50 - 200 employees","Adobe Experience Manager (AEM)"
1555,"Skillikz",50337,2020,"50 - 200 employees","Java"
2028,"eloelo",50522,2020,"50 - 200 employees","2D Animation"
2028,"eloelo",50522,2020,"50 - 200 employees","3D Animation"
2028,"eloelo",50522,2020,"50 - 200 employees","Graphic Design"
2028,"eloelo",50522,2020,"50 - 200 employees","Adobe After Effects"
2028,"eloelo",50522,2020,"50 - 200 employees","Corel Draw"
2028,"eloelo",50522,2020,"50 - 200 employees","Illustrator"
2028,"eloelo",50522,2020,"50 - 200 employees","InDesign"
2028,"eloelo",50522,2020,"50 - 200 employees","Photoshop"
2369,"56 Secure",50652,2020,"50 - 200 employees","Computer Vision"
2369,"56 Secure",50652,2020,"50 - 200 employees","Data Mining"
2369,"56 Secure",50652,2020,"50 - 200 employees","Machine Learning"
2369,"56 Secure",50652,2020,"50 - 200 employees","Python"
2369,"56 Secure",50652,2020,"50 - 200 employees","CUDA"
2369,"56 Secure",50652,2020,"50 - 200 employees","PyTorch"
2369,"56 Secure",50652,2020,"50 - 200 employees","TensorFlow"
2595,"Fantasy Akhada",50728,2020,"50 - 200 employees","Automation Testing"
2595,"Fantasy Akhada",50728,2020,"50 - 200 employees","Appium"
2595,"Fantasy Akhada",50728,2020,"50 - 200 employees","Performance Testing"
2595,"Fantasy Akhada",50728,2020,"50 - 200 employees","API Testing"
2595,"Fantasy Akhada",50728,2020,"50 - 200 employees","Selenium"
2787,"Uni Cards",50782,2020,"50 - 200 employees","Business Development"
2787,"Uni Cards",50782,2020,"50 - 200 employees","Sales"
2787,"Uni Cards",50782,2020,"50 - 200 employees","Telecalling"
2986,"NorthStar Technologies International",50851,2020,"50 - 200 employees",".NET"
2986,"NorthStar Technologies International",50851,2020,"50 - 200 employees","API Testing"
2986,"NorthStar Technologies International",50851,2020,"50 - 200 employees","C#"
2986,"NorthStar Technologies International",50851,2020,"50 - 200 employees","Azure"
2986,"NorthStar Technologies International",50851,2020,"50 - 200 employees","ASP.NET"
3036,"Loco",50870,2020,"50 - 200 employees","Golang"
3036,"Loco",50870,2020,"50 - 200 employees","Python"
3132,"Madras Mandi",50905,2020,"50 - 200 employees","iOS"
3435,"Syren Technologies",50990,2020,"50 - 200 employees",".NET"
3435,"Syren Technologies",50990,2020,"50 - 200 employees","JavaScript"
3435,"Syren Technologies",50990,2020,"50 - 200 employees","ASP.NET"
3435,"Syren Technologies",50990,2020,"50 - 200 employees","C#"
3435,"Syren Technologies",50990,2020,"50 - 200 employees","React.js"
3485,"Fantasy Akhada",50728,2020,"50 - 200 employees","Automation Testing"
3485,"Fantasy Akhada",50728,2020,"50 - 200 employees","Appium"
3485,"Fantasy Akhada",50728,2020,"50 - 200 employees","Performance Testing"
3485,"Fantasy Akhada",50728,2020,"50 - 200 employees","Mobile Apps Testing"
3485,"Fantasy Akhada",50728,2020,"50 - 200 employees","SDET"
